id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1506043054825693186,1506043054825693186,2022-03-22 00:00:19 +01,2022-03-22,00:00:19,+0100,46479310,seacatgardens,Carl Seacat,,Just a shame we didn't invade Ukraine so when Sleepy runs away in the middle of the night like the coward that he is they would have all the equipment that they need.,en,[],[],[],0,0,0,[],[],https://twitter.com/SeacatGardens/status/1506043054825693186,False,,0,,,,,,,,[],,,,
1506043054121136128,1429247699438555137,2022-03-22 00:00:19 +01,2022-03-22,00:00:19,+0100,1331271390008209409,00dad_again,Daniel O’Brien,,@UN Why hasn't Russia been expelled from the UN Security Council after its unlawful invasion of Ukraine?,en,[],[],[],0,0,0,[],[],https://twitter.com/00Dad_Again/status/1506043054121136128,False,,0,,,,,,,,"[{'screen_name': 'UN', 'name': 'United Nations', 'id': '14159148'}]",,,,
1506043054049746949,1506043054049746949,2022-03-22 00:00:19 +01,2022-03-22,00:00:19,+0100,51175341,esvegateban,Esteban Vega,,"What's this #Palestine crap? Wasn't like in the Bible or something?  Shut up, were saving #Ukraine from evil Nazi Hitler Putin.",en,[],[],[],0,0,0,"['palestine', 'ukraine']",[],https://twitter.com/esvegateban/status/1506043054049746949,False,https://twitter.com/PDeepdive/status/1505975024737525760,0,,,,,,,,[],,,,
1506043053974306818,1506043053974306818,2022-03-22 00:00:19 +01,2022-03-22,00:00:19,+0100,900607693236215808,nobodytweetnob,Nob Ody,,Biden strengthens his ties with Europe in the face of the Ukraine war before the trip to Brussels and Warsaw  https://t.co/sCZpuBksNm,en,[],['https://thecanadian.news/biden-strengthens-his-ties-with-europe-in-the-face-of-the-ukraine-war-before-the-trip-to-brussels-and-warsaw/?feed_id=425433&_unique_id=6239038319856'],[],0,0,0,[],[],https://twitter.com/nobodytweetnob/status/1506043053974306818,False,,0,,,,,,,,[],,,,
1506043052653268996,1506043052653268996,2022-03-22 00:00:19 +01,2022-03-22,00:00:19,+0100,81136269,middleeastmnt,Middle East Monitor,,#India prepares to export wheat to Egypt as fears grow Ukraine conflict will worsen food crisis  https://t.co/uoQl5eEsoN,en,[],['https://www.middleeastmonitor.com/20220321-india-prepares-to-export-wheat-to-egypt-as-fears-grow-ukraine-conflict-will-worsen-food-crisis/'],[],0,0,1,['india'],[],https://twitter.com/MiddleEastMnt/status/1506043052653268996,False,,0,,,,,,,,[],,,,
1506043052170883077,1505999654357540869,2022-03-22 00:00:19 +01,2022-03-22,00:00:19,+0100,175368093,rumataestorsky,Дон Румата,,@Roynasr7 @verkhovna_rada In Ukraine,en,[],[],[],0,0,0,[],[],https://twitter.com/rumataEstorsky/status/1506043052170883077,False,,0,,,,,,,,"[{'screen_name': 'Roynasr7', 'name': 'Roy Nasr', 'id': '850999676056764416'}, {'screen_name': 'verkhovna_rada', 'name': 'Верховна Рада України', 'id': '478598515'}]",,,,
1506043051411746816,1506043051411746816,2022-03-22 00:00:19 +01,2022-03-22,00:00:19,+0100,29287324,marceyplay,Dr. Marcey Anderson,,Percentage of Russian supporters of Putin's war against Ukraine: results...  https://t.co/WYjBSrHm9z via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/z5RzvekhOYg'],[],0,0,0,[],[],https://twitter.com/marceyplay/status/1506043051411746816,False,,0,,,,,,,,[],,,,
1506043051315183624,1504548185896853511,2022-03-22 00:00:19 +01,2022-03-22,00:00:19,+0100,3136433550,csbock_carol,Carol S Bock,,@JoeBiden Please send air support to Ukraine.,en,[],[],[],0,0,0,[],[],https://twitter.com/csbock_carol/status/1506043051315183624,False,,0,,,,,,,,"[{'screen_name': 'JoeBiden', 'name': 'Joe Biden', 'id': '939091'}]",,,,
1506043051067809795,1506043051067809795,2022-03-22 00:00:18 +01,2022-03-22,00:00:18,+0100,633164750,cultivatingc,Cultivating Culture,,"What is Pysanka, and How is it Helping Ukraine?  https://t.co/LlrRRSO8DW",en,[],['https://cultivatingculture.com/2022/03/21/pysanka-makes-ukraine-feel-close/'],[],0,0,0,[],[],https://twitter.com/CultivatingC/status/1506043051067809795,False,,0,,,,,,,,[],,,,
1506043050962915337,1506043050962915337,2022-03-22 00:00:18 +01,2022-03-22,00:00:18,+0100,19939896,richtwoods,Richard Woods,,Will Russia’s invasion of Ukraine block the sale of L.A.'s most over-the-top mansion?   https://t.co/51PgSFRtW4,en,[],['https://flip.it/8xOn87'],[],0,0,0,[],[],https://twitter.com/richtwoods/status/1506043050962915337,False,,0,,,,,,,,[],,,,
1506043046336647176,1505946768999129088,2022-03-22 00:00:17 +01,2022-03-22,00:00:17,+0100,323926290,bkbarrym,Bkbarrym,,"@Acosta Ukraine clearly taking one for the team, but enough already!",en,[],[],[],0,0,0,[],[],https://twitter.com/bkbarrym/status/1506043046336647176,False,,0,,,,,,,,"[{'screen_name': 'Acosta', 'name': 'Jim Acosta', 'id': '22771961'}]",,,,
1506043044633747461,1506043044633747461,2022-03-22 00:00:17 +01,2022-03-22,00:00:17,+0100,22374154,howesthebacon,Pablo Blanco,,The situation in Ukraine is fucking dire but imagine how much worse it would be if Trump was still POTUS.,en,[],[],[],0,0,0,[],[],https://twitter.com/HowesTheBacon/status/1506043044633747461,False,https://twitter.com/jmeanypants/status/1505966978644815883,0,,,,,,,,[],,,,
1506043044134543365,1506043044134543365,2022-03-22 00:00:17 +01,2022-03-22,00:00:17,+0100,1343257659982671873,livesloch,LochLandLives,,Dead Journalists in Ukraine - with Ivory Hecker   https://t.co/sQLIzAX2r7,en,[],['https://www.youtube.com/watch?v=zgqyT41r29E'],[],0,0,0,[],[],https://twitter.com/LivesLoch/status/1506043044134543365,False,,0,,,,,,,,[],,,,
1506043043631226889,1506043043631226889,2022-03-22 00:00:17 +01,2022-03-22,00:00:17,+0100,1258205773273890816,politicalworld0,Political World,,Why Can't the West Admit That Ukraine Is Winning?  https://t.co/kwOOxCbY7Z,en,[],['https://remarkboard.com/m/why-can-t-the-west-admit-that-ukraine-is-winning/1gig2bk8xa505'],[],0,0,0,[],[],https://twitter.com/PoliticalWorld0/status/1506043043631226889,False,,0,,,,,,,,[],,,,
1506043043111215105,1225501300789477377,2022-03-22 00:00:17 +01,2022-03-22,00:00:17,+0100,17535349,iaincolledge,Iain - I stand with Ukraine 🇺🇦,,@SibeliusFrank @ChrisEv06631592 @PaddyM53981483 @khalchewska @MartinWesson3 @PacoBurrata @ShegorTheReador @MuscogeeAL @afewpoints @boomer_ish @CharlieCarlsbad @Gazza41 @Davidmetroland @GeoffBarton9 @of_flocks @viv_cooper @Maggie29047241 @susan04071 @Roblev0 @SallyAnnC3 @marcsaysmarc @EuOutta @AndrewGarside3 @BeowulfSchaefer @Claesson_Kate @David19531501 @cathyby @Chris_not_a_bot @Swen_2017 @Rtti19311602 @LeftBehindPoet @Begentle50 @AndrewKnight226 @wobski421 @JonHlluk @RonnieTheFrog @Jimbo12449841 @Holdstk @The_Leaver @GeoffreyKeey @andrewsibley15 @just2sayin @MattAdkin @HWick_Chris @stilllearning90 @wanderer_bolton @condimentset @t_k9 @LabLostHeHe I didn't fall for the shite Ukraine was only going to invade the DNR when Russia had amassed 190k soldiers on its borders. 😂,en,[],[],[],1,0,0,[],[],https://twitter.com/IainColledge/status/1506043043111215105,False,,0,,,,,,,,"[{'screen_name': 'SibeliusFrank', 'name': 'Frank Sibelius', 'id': '1493963220553543682'}, {'screen_name': 'ChrisEv06631592', 'name': 'Chris Evans', 'id': '1271732926636527616'}, {'screen_name': 'PaddyM53981483', 'name': 'Paddy M', 'id': '1499029142922305537'}, {'screen_name': 'khalchewska', 'name': 'Fiona Khalchewska', 'id': '1494692549080014858'}, {'screen_name': 'MartinWesson3', 'name': 'Johnson Pig', 'id': '1465780378095038473'}, {'screen_name': 'PacoBurrata', 'name': 'Paco Burrata', 'id': '1494252734106808321'}, {'screen_name': 'ShegorTheReador', 'name': 'Professor Shegor', 'id': '1503734790868148225'}, {'screen_name': 'MuscogeeAL', 'name': 'Muscogee', 'id': '1493926684453654530'}, {'screen_name': 'afewpoints', 'name': 'Craig.', 'id': '243301984'}, {'screen_name': 'boomer_ish', 'name': 'Captain Haddock', 'id': '1204398713713631232'}, {'screen_name': 'CharlieCarlsbad', 'name': 'Charlie', 'id': '1356349852800712706'}, {'screen_name': 'Gazza41', 'name': 'Gary ⓘ 𝗧𝗵𝗶𝘀 𝗰𝗹𝗮𝗶𝗺 𝗶𝘀 𝗱𝗶𝘀𝗽𝘂𝘁𝗲𝗱', 'id': '22205104'}, {'screen_name': 'Davidmetroland', 'name': 'David Richardson', 'id': '3241418992'}, {'screen_name': 'GeoffBarton9', 'name': 'Geoff Barton🇬🇷🇬🇧🇪🇺', 'id': '1064245093408956416'}, {'screen_name': 'of_flocks', 'name': 'Guider of flocks🇬🇧🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f', 'id': '1382322540434092037'}, {'screen_name': 'viv_cooper', 'name': 'Viv Cooper', 'id': '503070765'}, {'screen_name': 'Maggie29047241', 'name': 'Magie.🇪🇺🇩🇪🇬🇧 #FBPE #followbackfriday', 'id': '1078941549298360320'}, {'screen_name': 'susan04071', 'name': 'Susan Daniels 🇪🇺 #FBPE', 'id': '2232735721'}, {'screen_name': 'Roblev0', 'name': '(((Robin Levett)))', 'id': '2619572922'}, {'screen_name': 'SallyAnnC3', 'name': 'SallyAnnC🌻', 'id': '1236656550447591424'}, {'screen_name': 'marcsaysmarc', 'name': 'marc', 'id': '579778379'}, {'screen_name': 'EuOutta', 'name': 'BrightBritishFuture', 'id': '1397322906095476739'}, {'screen_name': 'AndrewGarside3', 'name': 'Andrew Garside', 'id': '1189556030184808448'}, {'screen_name': 'BeowulfSchaefer', 'name': 'Beowulf Shaeffer 🇪🇺🇷🇴🇫🇷 🇺🇦👍 💣🇷🇺💣', 'id': '3740357423'}, {'screen_name': 'Claesson_Kate', 'name': 'Kate', 'id': '1460363862398717961'}, {'screen_name': 'David19531501', 'name': 'David', 'id': '889538408237944833'}, {'screen_name': 'cathyby', 'name': 'Cathy B 🌻', 'id': '106382065'}, {'screen_name': 'Chris_not_a_bot', 'name': 'Chris, the ambassador for Wokeland...', 'id': '1096435776076873730'}, {'screen_name': 'Swen_2017', 'name': 'steve_wen 🇺🇦', 'id': '916305113630814213'}, {'screen_name': 'Rtti19311602', 'name': 'Mickey', 'id': '1231182478494359552'}, {'screen_name': 'LeftBehindPoet', 'name': 'Chris Lost Lost Chris (""D.i.D."" Dude)', 'id': '1591522008'}, {'screen_name': 'Begentle50', 'name': ""Andy's balance and polite , ish 🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f🇺🇦"", 'id': '747159120046923776'}, {'screen_name': 'AndrewKnight226', 'name': 'Andrew Knight 🇪🇺🇩🇪🇬🇧🇦🇺🇺🇦', 'id': '1717521084'}, {'screen_name': 'wobski421', 'name': 'Salty Jock Blogs😀', 'id': '802094610'}, {'screen_name': 'JonHlluk', 'name': 'Jon Hill', 'id': '730413805239439361'}, {'screen_name': 'RonnieTheFrog', 'name': 'Ronnie - (Amphibian/Vermin) #FBPE', 'id': '882551213295882245'}, {'screen_name': 'Jimbo12449841', 'name': 'Jimbo', 'id': '1380517743057891329'}, {'screen_name': 'Holdstk', 'name': 'Brighteyes', 'id': '998529107670560774'}, {'screen_name': 'The_Leaver', 'name': 'James (Formally known as James)', 'id': '742590379552169985'}, {'screen_name': 'GeoffreyKeey', 'name': 'Geoff Keey 💉💉💉', 'id': '1269143398201475075'}, {'screen_name': 'andrewsibley15', 'name': 'Andrew Sibley', 'id': '841665348927705088'}, {'screen_name': 'just2sayin', 'name': 'Roger Smith 1 of 16.1 million 🇬🇧🇪🇺🇫🇷', 'id': '852525434'}, {'screen_name': 'MattAdkin', 'name': 'Matt Adkin', 'id': '36981440'}, {'screen_name': 'HWick_Chris', 'name': 'Chris', 'id': '84531901'}, {'screen_name': 'stilllearning90', 'name': 'Knowsalotaboutalittle', 'id': '1447332626927439875'}, {'screen_name': 'wanderer_bolton', 'name': 'Bolton Wanderer', 'id': '904097911209938948'}, {'screen_name': 'condimentset', 'name': 'laughinggravy #96.5%', 'id': '2469763531'}, {'screen_name': 't_k9', 'name': 't_k9 🇬🇧🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f', 'id': '219268252'}, {'screen_name': 'LabLostHeHe', 'name': 'European Citizen-Yes Really', 'id': '1249346659273904128'}]",,,,
1506043042129756168,1506043042129756168,2022-03-22 00:00:16 +01,2022-03-22,00:00:16,+0100,973399902901493760,susilee_dean,Susilee Dean,,"30,000 people have escaped, but 350,000 people remain trapped in #Mariupol . #Ukraine is refusing to give up city Mariupol in Russian invasion  https://t.co/GPShw89Tme via @YouTube",en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/prATM8fcbU0'],[],0,0,0,"['mariupol', 'ukraine']",[],https://twitter.com/susilee_dean/status/1506043042129756168,False,,0,,,,,,,,[],,,,
1506043042020663308,1506012531327832064,2022-03-22 00:00:16 +01,2022-03-22,00:00:16,+0100,1462203005298749444,_deathtotyranny,One-Sixer,,@FreeStateWill Zelinskfag would ban his party if he lived in Ukraine,en,[],[],[],0,0,0,[],[],https://twitter.com/_DeathToTyranny/status/1506043042020663308,False,,0,,,,,,,,"[{'screen_name': 'FreeStateWill', 'name': '🇺🇸', 'id': '756914082523979776'}]",,,,
1506043040955351044,1506043040955351044,2022-03-22 00:00:16 +01,2022-03-22,00:00:16,+0100,1161457995383017473,maike809588,🇺🇸mai ke🇨🇦,,Kherson today  #ukraine #ukrainewar #russia  https://t.co/XytjJxoZ2M,en,[],[],[],0,0,0,"['ukraine', 'ukrainewar', 'russia']",[],https://twitter.com/maike809588/status/1506043040955351044,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1506042971837415426/pu/img/AKCOgngq6mq8Jwww.jpg,,,,,,,[],,,,
1506043040594604046,1506043040594604046,2022-03-22 00:00:16 +01,2022-03-22,00:00:16,+0100,1370801361051394053,dehiscenceart,💀 DEHISCENCE 💀,,A friendly reminder that I also make collage! Availability on @objktcom   Victorian Women Remixed - 1/1's - 10 #tezos  Pass The Dutch - 5 editions - 2 tez World Unite!  No War - 1 tez (all proceeds going to Ukraine charities.  https://t.co/crqMpumll0  #digitalcollage #cleannfts  https://t.co/L4n3HbcMz7,en,"[{'screen_name': 'objktcom', 'name': 'objkt.com', 'id': '1405805260128522240'}]",['https://objkt.com/profile/dehiscence-collage/created'],"['https://pbs.twimg.com/media/FOaJXWlXwAYvaRx.jpg', 'https://pbs.twimg.com/media/FOaJzqYXoAkc4eX.jpg', 'https://pbs.twimg.com/media/FOaJ3L7WQAkRSxk.jpg']",0,0,0,"['tezos', 'digitalcollage', 'cleannfts']",[],https://twitter.com/DehiscenceArt/status/1506043040594604046,False,,1,https://pbs.twimg.com/media/FOaJXWlXwAYvaRx.jpg,,,,,,,[],,,,
1506043040447741963,1505367187774742529,2022-03-22 00:00:16 +01,2022-03-22,00:00:16,+0100,1415776075,atphillips666,Anthony Thomas Phill,,"@DrAco20353 @Leicafoxer @TimothyDSnyder Rubbish and pure Putin propaganda.  Putin wants to rule over Russia's former colonies of Ukraine, Belarus, Moldova, the Baltic States, Finland and he wants the rest of Europe under his jack boot.",en,[],[],[],0,0,0,[],[],https://twitter.com/ATPhillips666/status/1506043040447741963,False,,0,,,,,,,,"[{'screen_name': 'DrAco20353', 'name': 'DracoMig', 'id': '4005617293'}, {'screen_name': 'Leicafoxer', 'name': 'Bo Pryszlak', 'id': '1503543273884946434'}, {'screen_name': 'TimothyDSnyder', 'name': 'Timothy Snyder', 'id': '3129968261'}]",,,,
1506043039265001484,1506043039265001484,2022-03-22 00:00:16 +01,2022-03-22,00:00:16,+0100,6433472,cbcnews,CBC News,,The creators of the video game Fortnite raise more than $36 million US in a single day. All the money raised will support humanitarian efforts in Ukraine.  https://t.co/3GhwiPP1k1,en,[],['https://www.cbc.ca/1.6392384'],[],4,7,29,[],[],https://twitter.com/CBCNews/status/1506043039265001484,False,,0,,,,,,,,[],,,,
1506043038673649674,1506043038673649674,2022-03-22 00:00:16 +01,2022-03-22,00:00:16,+0100,3302453562,tysonesullivan,Tyson E Sullivan,,Realogy has opened a fundraising campaign for the American Red Cross with 100% of contributions supporting the people of Ukraine. To join us in giving:  https://t.co/TUoa3Si9xK  https://t.co/luHJH96hRE,en,[],['http://ow.ly/tMlA103uJFc'],['https://pbs.twimg.com/media/FOaKKcrWUAgzsVP.jpg'],0,0,0,[],[],https://twitter.com/tysonesullivan/status/1506043038673649674,False,,1,https://pbs.twimg.com/media/FOaKKcrWUAgzsVP.jpg,,,,,,,[],,,,
1506043035414585348,1506043035414585348,2022-03-22 00:00:15 +01,2022-03-22,00:00:15,+0100,872518861,lajosszaszdi,Lajos F. Szaszdi,,Zelensky says any peace deal would have to pass referendum in Ukraine  https://t.co/b6ejAPrBmL @MailOnline,en,"[{'screen_name': 'mailonline', 'name': 'daily mail online', 'id': '15438913'}]",['https://mol.im/a/10637199'],[],0,0,0,[],[],https://twitter.com/LajosSzaszdi/status/1506043035414585348,False,,0,,,,,,,,[],,,,
1506043035100061700,1506043035100061700,2022-03-22 00:00:15 +01,2022-03-22,00:00:15,+0100,789451360911626240,anews,ANews,,"The leaders of the United States, Germany, France, Britain and Italy spoke to each other by telephone on Monday and agreed on the importance of remaining united over Ukraine, Italian Prime Minister Mario Draghi's office said.  https://t.co/x9jjGpbvrt",en,[],['https://www.anews.com.tr/world/2022/03/21/western-leaders-agree-they-must-remain-united-over-ukraine-italy?utm_source=twitter&utm_medium=social&utm_campaign=twitter'],[],0,0,0,[],[],https://twitter.com/anews/status/1506043035100061700,False,,0,,,,,,,,[],,,,
1506043034827296771,1506043034827296771,2022-03-22 00:00:15 +01,2022-03-22,00:00:15,+0100,24491044,dijoni,Don Salmon,,When it come on to the issues affecting black Americans no one give a damn. But for the last three weeks every day we must pay attention to Ukraine. We must punish Russia for Ukraine. And we must give Ukraine tens of billions of dollars.  https://t.co/KU3A71ypkI,en,[],[],['https://pbs.twimg.com/media/FOaKKFZVgAQ_PoV.jpg'],0,0,0,[],[],https://twitter.com/dijoni/status/1506043034827296771,False,,1,https://pbs.twimg.com/media/FOaKKFZVgAQ_PoV.jpg,,,,,,,[],,,,
1506043033640386572,1505845588750966784,2022-03-22 00:00:14 +01,2022-03-22,00:00:14,+0100,826913281088581637,elizabeth_knick,Elizabeth Knick,,@Lallis_Lola @TheFluxApex @AD1968F Only that these images are coming out of Ukraine. Tough to say who is who- it's all terrible for humanity tho.,en,[],[],[],0,0,0,[],[],https://twitter.com/elizabeth_knick/status/1506043033640386572,False,,0,,,,,,,,"[{'screen_name': 'Lallis_Lola', 'name': 'Anthony Blinken is a Donald Rumsfeld Democrat', 'id': '88717771'}, {'screen_name': 'TheFluxApex', 'name': 'TheFlupApex A.K.A. Lateralus138', 'id': '20113290'}, {'screen_name': 'AD1968F', 'name': 'Antoine D ☭ Qui Tacet Consentit', 'id': '146846407'}]",,,,
1506043032994517001,1505591708607672321,2022-03-22 00:00:14 +01,2022-03-22,00:00:14,+0100,1325816359499018240,millie22143023,Millie,,"@MikeBroderick33 @AllenBGlines 1. Hunter’s a pedo 2. Joe’s a pervert  3. Hunter and Joe have business dealings in Ukraine, China and Moscow. 4. Joe’s the “big guy“ who got 10% of Hunter’s dodgy dealings.",en,[],[],[],0,0,0,[],[],https://twitter.com/Millie22143023/status/1506043032994517001,False,,0,,,,,,,,"[{'screen_name': 'MikeBroderick33', 'name': 'Mike Broderick 33 ♿', 'id': '77305085'}, {'screen_name': 'AllenBGlines', 'name': 'Allen Glines', 'id': '1348010133045927936'}]",,,,
1506043032776622081,1506043032776622081,2022-03-22 00:00:14 +01,2022-03-22,00:00:14,+0100,1294692992360394752,snooper_scope,Snooper-Scope,,"~Mila Kunis, Ashton Kutcher surpass $30M Ukraine aid goal, Zelenskyy thanks couple - National~   https://t.co/B8KDifrDsw  Actor couple Mila Kunis and Ashton Kutcher have officially surpassed the US$30-million donation goal for their Stand With Ukraine GoFundMe. Ukrainian...  https://t.co/7GqSll52XL",en,[],['https://snooper-scope.in/mila-kunis-ashton-kutcher-surpass-30m-ukraine-aid-goal-zelenskyy-thanks-couple-national/'],['https://pbs.twimg.com/media/FOaKKDlacAEGE8e.jpg'],0,0,0,[],[],https://twitter.com/Snooper_Scope/status/1506043032776622081,False,,1,https://pbs.twimg.com/media/FOaKKDlacAEGE8e.jpg,,,,,,,[],,,,
1506043032390492169,1506043032390492169,2022-03-22 00:00:14 +01,2022-03-22,00:00:14,+0100,1275476872688795648,clarkiethomson,Clarkie Clark 🌸,,"I just watched a video of the Azov Battalion nailing a man to a cross and set him alight. To say I’m horrified, is an understatement. @Ukraine you disgust me. You are a disgrace to humanity!",en,"[{'screen_name': 'ukraine', 'name': 'ukraine / україна', 'id': '732521058507620356'}]",[],[],0,0,0,[],[],https://twitter.com/ClarkieThomson/status/1506043032390492169,False,,0,,,,,,,,[],,,,
1506043032138915845,1506043032138915845,2022-03-22 00:00:14 +01,2022-03-22,00:00:14,+0100,28181910,jasonhartelius,Jason Hartelius,,The little girl from Ukraine singing Let It Go. Amazing story. Good for her. But would World News Tonight really be doing what feels like daily updates on her if she didn’t become famous for singing a Disney song?  https://t.co/awp2IcEkW2,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/FOaKJ0zWUAAvymn.jpg'],0,0,0,[],[],https://twitter.com/jasonhartelius/status/1506043032138915845,False,,1,https://pbs.twimg.com/tweet_video_thumb/FOaKJ0zWUAAvymn.jpg,,,,,,,[],,,,
1506043030834397193,1505989646488023041,2022-03-22 00:00:14 +01,2022-03-22,00:00:14,+0100,3578945177,maxpowermtl,Max Power,,"@Laggard_Lawyer @Noahpinion This is one of the silliest things I have seen on Twitter. Russia is a nuclear armed state and could repel an attack from the Ukrainian army in a day, and could nuke Kyiv if it couldn’t. Ukraine posed zero threat to Russia, and neither did NATO.",en,[],[],[],0,0,0,[],[],https://twitter.com/MaxPowerMtl/status/1506043030834397193,False,,0,,,,,,,,"[{'screen_name': 'Laggard_Lawyer', 'name': 'The Corgi Commissar', 'id': '499164914'}, {'screen_name': 'Noahpinion', 'name': 'Noah Smith 🐇🇺🇦', 'id': '281877818'}]",,,,
1506043030628929538,1506043030628929538,2022-03-22 00:00:14 +01,2022-03-22,00:00:14,+0100,231432932,smay06,Stéphanie Mayol ⭐️⭐️,,"Jusqu’à quand allons nous regarder à la TV, sidérés, impuissants, la destruction d’un pays, d’une population résistante ? #Ukraine #StopWar #PutinWarCriminal",fr,[],[],[],0,0,2,"['ukraine', 'stopwar', 'putinwarcriminal']",[],https://twitter.com/smay06/status/1506043030628929538,False,,0,,,,,,,,[],,,,
1506043029735591942,1506017618985046019,2022-03-22 00:00:13 +01,2022-03-22,00:00:13,+0100,44656390,gdub520,gk williams,,@CanadRaf @boca1988 @natsechobbyist @Ukraine Dead-on,en,[],[],[],0,0,0,[],[],https://twitter.com/gdub520/status/1506043029735591942,False,,0,,,,,,,,"[{'screen_name': 'CanadRaf', 'name': 'Raf Wugalter🇺🇦', 'id': '990971945570234368'}, {'screen_name': 'boca1988', 'name': 'Ms Kitty', 'id': '16924869'}, {'screen_name': 'natsechobbyist', 'name': 'Rachel Vindman 🌻', 'id': '1192160073897988096'}, {'screen_name': 'Ukraine', 'name': 'Ukraine / Україна', 'id': '732521058507620356'}]",,,,
1506043029433499654,1506043029433499654,2022-03-22 00:00:13 +01,2022-03-22,00:00:13,+0100,1433744253725855746,tamtamnews_net,Tamtam News,,"#Ukraine  Le capitaine de 1er rang Andrey Paliy, commandant adjoint de la flotte russe de la mer Noire, a été tué au combat près de Marioupol, ont annoncé dimanche des responsables. Paliy supervisait les travaux sur un corridor humanitaire, établi à Marioupol par l'armée russe.",fr,[],[],[],0,0,0,['ukraine'],[],https://twitter.com/TamtamNews_Net/status/1506043029433499654,False,,0,,,,,,,,[],,,,
1506043028993187850,1506043028993187850,2022-03-22 00:00:13 +01,2022-03-22,00:00:13,+0100,15066271,pcmag,PCMag,,The latest on how the tech world is responding to Russia's invasion of Ukraine.   https://t.co/bMq84Noxp6,en,[],['https://www.pcmag.com/news/war-in-ukraine-tech-news-how-to-help?taid=6238a68322fc02000127a84e&utm_campaign=trueAnthem%3A+Manual&utm_medium=trueAnthem&utm_source=facebook'],[],0,1,0,[],[],https://twitter.com/PCMag/status/1506043028993187850,False,,0,,,,,,,,[],,,,
1506043028728950784,1506043028728950784,2022-03-22 00:00:13 +01,2022-03-22,00:00:13,+0100,11611052,foxnewsradio,FOX News Radio,,Ukraine says it would not accept ultimatums from Russia after Moscow demanded it stop defending besieged Mariupol.  https://t.co/u4ypf4GYXr,en,[],['https://fxn.ws/hourly'],[],0,0,0,[],[],https://twitter.com/foxnewsradio/status/1506043028728950784,False,,0,,,,,,,,[],,,,
1506043028586311692,1506043028586311692,2022-03-22 00:00:13 +01,2022-03-22,00:00:13,+0100,2473486548,journalpresent,Journal Présent,,Après 25 jours de guerre en #Ukraine : la #Russie intensifie ses opérations    https://t.co/Pu8YOzSwk3 #present,fr,[],['https://present.fr/2022/03/21/apres-25-jours-de-guerre-en-ukraine-la-russie-intensifie-ses-operations/'],[],0,0,0,"['ukraine', 'russie', 'present']",[],https://twitter.com/journalPresent/status/1506043028586311692,False,,0,,,,,,,,[],,,,
1506043027768283137,1506043027768283137,2022-03-22 00:00:13 +01,2022-03-22,00:00:13,+0100,31021062,jchesky,James Chesky,,"Russia is lying about evidence of bioweapons labs in Ukraine, Russian biologists say  https://t.co/orYiMlnNco by @RobertMackey",en,"[{'screen_name': 'robertmackey', 'name': 'robert mackey', 'id': '17737614'}]",['https://interc.pt/3ttA2dr'],[],0,0,0,[],[],https://twitter.com/jchesky/status/1506043027768283137,False,,0,,,,,,,,[],,,,
1506043027311276038,1504856940568055828,2022-03-22 00:00:13 +01,2022-03-22,00:00:13,+0100,1496782964482531328,hervesiehr,siehr herve,,@colinlebedev @threadreaderapp il semble aussi que la populat surtout feminine du Donbass(Donetsk) ait ete terrorisée par des rumeurs de milices violant femmes torturant hommes. qd on demande combien de femmes ou combien d'hommes c le grand vide qd on demande si c'etait tv ukraine? non c donetsk c tv russe.cqf,fr,[],[],[],1,0,0,[],[],https://twitter.com/HerveSiehr/status/1506043027311276038,False,,0,,,,,,,,"[{'screen_name': 'colinlebedev', 'name': 'Anna Colin Lebedev', 'id': '987690541533016064'}, {'screen_name': 'threadreaderapp', 'name': 'Thread Reader App', 'id': '895814938995957760'}]",,,,
